imdb_id,title,year,budget,actual_budget,revenue,actual_revenue,runtime,vote_average,vote_count,popularity,movielens_id,tmdb_id,genres,director,in_connections,out_connections,tot_connections,connected_movies,0,1
1840309,Divergent,2014,85.0,100.3,288.75,340.72,139,6.9,4784,21.572585,108190,157350.0,Adventure|Sci-Fi,Neil Burger,68,11,79,2908446|3410834|1840309,-0.0132923511691398,-0.0127709931732466
1723642,HOUBA! On the Trail of the Marsupilami,2012,50.0,60.5,48.6,58.81,105,5.0,214,10.409049,108237,102207.0,Adventure|Comedy,Alain Chabat,0,0,0,1723642,-0.0108821210155998,0.0191358878441151
2752758,Devil's Due,2014,7.0,8.26,36.43,42.99,89,4.4,218,10.591125,108243,79316.0,Horror,Matt Bettinelli-Olpin,8,1,9,2752758,0.019513913181435,0.0166102528794262
99578,The First Power,1990,10.0,21.3,22.42,47.75,98,4.7,15,1.942945,108282,41374.0,Horror|Thriller,Robert Resnikoff,3,2,5,0099578,0.0181101363536329,-0.0144302026555625
1464191,Decoding Annie Parker,2014,2.0,2.36,0.05,0.06,91,5.5,38,3.880541,108468,177047.0,Drama,Steven Bernstein,0,0,0,1464191,0.023667902351027,0.0003241184846902
2178470,Yeh Jawaani Hai Deewani,2013,7.7,9.24,46.0,55.2,159,7.1,80,4.262544,108514,185008.0,Comedy|Drama|Musical,Ayan Mukherjee,15,13,28,2178470,-0.0223614319810104,-0.0023013396651933
399854,Vizontele Tuuba,2004,3.0,4.44,13.95,20.65,111,6.5,9,0.808339,108529,92834.0,Comedy|Drama,Yılmaz Erdoğan,1,2,3,0270053|0399854,-0.0178962794099435,-4.019851888702509e-05
1418377,"I, Frankenstein",2014,65.0,76.7,71.15,83.96,92,5.1,701,9.415817,108689,100241.0,Action|Fantasy|Sci-Fi,Stuart Beattie,17,4,21,1418377,0.0122407505642911,0.0136098808848414
1609479,Better Living Through Chemistry,2014,5.0,5.9,0.08,0.09,91,5.9,99,7.392294,108715,157099.0,Comedy|Drama,Geoff Moore,0,0,0,1609479,-0.0157940057107662,0.005967185890872
1967545,Labor Day,2013,18.0,21.6,20.28,24.34,111,6.7,306,6.108646,108780,130150.0,Drama,Jason Reitman,8,11,19,1967545,0.0205233024491196,0.0028682919981714
1981107,The Young and Prodigious T.S. Spivet,2013,33.0,39.6,9.49,11.39,105,6.7,234,6.839535,108825,157841.0,Adventure|Drama,Jean-Pierre Jeunet,5,2,7,1981107,-0.0133090746847452,-0.0039495561981751
2177771,The Monuments Men,2014,70.0,82.6,154.98,182.88,118,5.8,1545,11.132411,108928,152760.0,Action|Drama,George Clooney,23,3,26,2177771,-0.0043362852093558,0.0034545527516273
1490017,The Lego Movie,2014,60.0,70.8,469.16,553.61,100,7.5,3127,16.418133,108932,137106.0,Action|Adventure|Animation|Comedy|Fantasy,Phil Lord,259,52,311,3513498|1490017,-0.0076608982573151,0.0186833991868363
1234721,RoboCop,2014,120.0,141.6,242.69,286.37,102,5.7,2385,10.246549,108945,97020.0,Action|Sci-Fi,José Padilha,64,10,74,0093870|1234721,0.0128321693687588,0.0110657122462767
1742334,Sabotage,2014,35.0,41.3,17.51,20.66,110,5.5,560,6.966505,109072,144336.0,Action|Drama,David Ayer,13,8,21,1742334,-0.0028797895310995,0.002861533773031
2333804,The Zero Theorem,2014,8.5,10.03,0.77,0.91,107,5.9,383,10.990614,109187,157834.0,Drama|Fantasy|Sci-Fi,Terry Gilliam,4,5,9,2333804,-0.0126683538702392,-0.0081912342776836
2318092,Endless Love,2014,20.0,23.6,34.08,40.21,103,6.7,555,8.757277,109189,226857.0,Drama,Shana Feste,7,0,7,2318092,-0.0091344409325511,-0.0211258417722507
1837709,Winter's Tale,2014,60.0,70.8,30.8,36.34,118,6.0,501,7.363527,109191,137321.0,Drama|Fantasy,Akiva Goldsman,20,1,21,1837709,-0.0149304592398385,-0.00749660782792
2382396,Joe,2014,4.0,4.72,2.37,2.8,118,6.5,346,13.784411,109243,157847.0,Drama,David Gordon Green,6,3,9,2382396,-0.0072320848541422,-0.0214624647553668
490170,Love Story 2050,2008,20.0,25.8,5.0,6.45,171,3.6,8,0.304988,109277,20493.0,Adventure|Comedy|Musical|Sci-Fi,Harry Baweja,0,0,0,0490170,-0.0064195512641167,0.0247978626812223
1826590,About Last Night,2014,12.5,14.75,49.0,57.82,100,6.0,217,9.543004,109372,222899.0,Comedy,Steve Pink,10,14,24,0090583|1826590,0.0151145250250067,0.0168366670208578
2278388,The Grand Budapest Hotel,2014,30.0,35.4,174.6,206.03,99,8.0,4644,14.442048,109374,120467.0,Comedy|Drama,Wes Anderson,77,14,91,2278388,-0.0233801936857242,0.0030155194788289
1800246,That Awkward Moment,2014,8.0,9.44,26.05,30.74,94,6.1,1020,8.060403,109483,225565.0,Comedy,Tom Gormican,13,14,27,1800246,0.0110641357073295,-0.0213674763521988
816692,Interstellar,2014,165.0,194.7,675.12,796.64,169,8.1,11187,32.213481,109487,157336.0,Sci-Fi,Christopher Nolan,188,16,204,0816692,-0.0231949453156033,-0.0121143593521051
2172934,3 Days to Kill,2014,28.0,33.04,52.6,62.07,113,6.0,896,17.861119,109569,192102.0,Action|Drama,McG,8,2,10,2172934,-0.0038461557873488,0.0014744142384585
2024469,Non-Stop,2014,50.0,59.0,222.81,262.92,106,6.8,2302,19.650229,109578,225574.0,Action|Thriller,Jaume Collet-Serra,20,3,23,2024469,0.0089009185124353,-0.004285083558187
1253863,300: Rise of an Empire,2014,110.0,129.8,337.58,398.34,102,6.1,2438,12.904677,109673,53182.0,Action|Drama,Noam Murro,24,3,27,0416449|1253863,-0.0060661111652579,0.0035331375011331
864835,Mr. Peabody & Sherman,2014,145.0,171.1,272.91,322.03,92,6.7,861,9.493838,109846,82703.0,Adventure|Animation|Comedy,Rob Minkoff,34,30,64,5021206|4397876|0864835,-0.0136691020472551,0.0177358400045989
1441395,Under the Skin,2014,13.3,15.69,5.38,6.35,108,6.0,1118,6.707974,109848,97370.0,Horror|Sci-Fi|Thriller,Jonathan Glazer,60,4,64,1441395,0.0175231594829489,-0.007815438637316
2369135,Need for Speed,2014,66.0,77.88,203.28,239.87,130,6.1,1560,18.271383,109850,136797.0,Action|Drama,Scott Waugh,28,17,45,4593036|2369135,-0.0057263502883438,0.0031370633894572
2355495,Barefoot,2014,6.0,7.08,0.02,0.02,90,6.3,210,5.939334,109853,242042.0,Comedy|Drama,Andrew Fleming,1,1,2,0405743|2355495,-0.0169900364331255,0.0029001112298363
2771372,Veronica Mars,2014,6.0,7.08,3.49,4.12,107,6.5,482,7.510159,109864,177494.0,Comedy|Drama,Rob Thomas,12,37,49,0412253|2771372,-0.0181182531895324,0.0006471497341634
2170299,Bad Words,2013,9.5,11.4,7.8,9.36,88,6.4,335,5.847166,109895,209403.0,Comedy,Jason Bateman,5,4,9,2170299,0.0218338382485851,-0.0073125997361116
3210686,Son of God,2014,22.0,25.96,67.8,80.0,138,5.9,83,6.477292,109897,235260.0,Drama,Christopher Spencer,15,6,21,4074084|2245988|3210686,0.0038241764671033,0.0237896513975195
1843866,Captain America: The Winter Soldier,2014,170.0,200.6,714.77,843.43,136,7.6,5881,18.717704,110102,100402.0,Action|Adventure|Sci-Fi,Anthony Russo,264,24,288,3498820|1451380|0458339|1843866,0.0066217114781451,0.0177869230231308
1959490,Noah,2014,125.0,147.5,362.64,427.92,139,5.5,2408,14.924487,110127,86834.0,Adventure|Drama,Darren Aronofsky,89,1,90,1959490,-0.0106908249287393,0.0070744165045059
18618,Across to Singapore,1928,0.29,4.74,0.6,9.8,85,7.7,3,0.140491,110227,142159.0,Drama,William Nigh,2,0,2,0045494|0018618,-0.0248925686675101,-0.0055888753428912
1043726,The Legend of Hercules,2014,70.0,82.6,61.28,72.31,99,4.4,542,6.599539,110295,188207.0,Action|Adventure,Renny Harlin,16,1,17,1043726,0.0090183892157969,0.017693684652423
2281587,Muppets Most Wanted,2014,50.0,59.0,80.38,94.85,112,6.2,318,7.244956,110297,145220.0,Adventure|Comedy,James Bobin,28,60,88,4651824|4876658|0454508|0454507|0074028|0079588|0082474|0087755|1027074|0251282|0096619|0104940|0213096|0117110|0115279|0158811|0304283|0329737|0422778|1292569|1204342|2281587,-0.0118069362403335,0.0147121521827611
1747958,Blood Ties,2013,25.5,30.6,2.42,2.9,128,6.0,175,14.934555,110346,190955.0,Drama|Thriller,Guillaume Canet,6,7,13,0942379|1747958,-0.0001910167999499,-0.0100170192029008
2223990,Draft Day,2014,25.0,29.5,28.83,34.02,109,6.5,309,5.596449,110453,200505.0,Drama,Ivan Reitman,22,5,27,2223990,0.0216741165572267,-0.0064936448428848
2265171,The Raid 2,2014,4.5,5.31,2.63,3.1,150,7.6,832,8.434884,110501,180299.0,Action|Thriller,Gareth Evans,19,11,30,1899353|2265171,0.0111567202127191,-0.0073131343330569
1872181,The Amazing Spider-Man 2,2014,200.0,236.0,705.72,832.75,142,6.5,4274,26.23687,110553,102382.0,Action|Sci-Fi,Marc Webb,181,24,205,0948470|1872181,0.012745895568734,0.0124902768766797
2388715,Oculus,2013,5.0,6.0,44.03,52.84,104,6.3,1079,8.698043,110591,157547.0,Horror,Mike Flanagan,21,2,23,4552486|0791134|2394794|2388715,-0.0137689364427407,-0.0165702282516633
2528814,God's Not Dead,2014,17.0,20.06,29.79,35.15,113,5.9,242,6.097499,110603,249660.0,Drama,Harold Cronk,63,4,67,4824308|6652708|2528814,0.011949073733359,0.0203558173159094
2357291,Rio 2,2014,103.0,121.54,500.19,590.22,102,6.3,997,8.18534,110655,172385.0,Adventure|Animation|Comedy,Carlos Saldanha,31,20,51,1436562|2357291,-0.0125968575029559,0.0178762816544812
2209764,Transcendence,2014,100.0,118.0,103.04,121.59,119,5.9,2339,9.730176,110730,157353.0,Drama|Sci-Fi,Wally Pfister,20,1,21,2209764,-0.0121916559206627,-0.0093425702670757
1929263,Heaven is for Real,2014,12.0,14.16,101.33,119.57,99,6.1,234,7.88371,110750,236751.0,Drama,Randall Wallace,18,1,19,1929263,0.0151498673037959,0.0157758067459082
2203939,The Other Woman,2014,40.0,47.2,196.78,232.2,109,6.2,1467,9.389354,110771,193610.0,Comedy,Nick Cassavetes,14,10,24,2203939,0.0101023246962778,0.0202328945026283
1430612,Brick Mansions,2014,28.0,33.04,68.9,81.3,90,5.7,628,7.482959,110826,254473.0,Action|Drama,Camille Delamarre,4,3,7,0414852|1430612,-0.0034669242468633,0.0029557051759238
2692904,Locke,2014,2.0,2.36,4.64,5.48,85,6.9,780,12.792394,110882,210479.0,Drama,Steven Knight,12,0,12,2692904,0.0157985335694628,0.0169618014338425
1921064,Pompeii,2014,130.0,153.4,117.83,139.04,105,5.2,1294,12.204174,110968,76649.0,Action|Adventure|Drama,Paul W.S. Anderson,14,3,17,1921064,-0.0001362500067106,0.0090203303551439
2004420,Neighbors,2014,18.0,21.24,268.16,316.43,96,6.2,2773,11.90575,111113,195589.0,Comedy,Nicholas Stoller,43,42,85,4438848|5759314|2004420,0.0224647400925589,-0.004286141057894
2404181,Belle,2013,10.9,13.08,16.51,19.81,105,7.2,230,13.454169,111249,205601.0,Drama,Amma Asante,8,0,8,2404181,-0.0122575917269415,-0.0208041185094471
1951181,The Immigrant,2013,16.0,19.2,5.87,7.04,117,6.2,256,6.985915,111251,152599.0,Drama,James Gray,5,1,6,1951181,0.0140942385179597,0.0163583162072967
1280558,A Wednesday!,2008,1.4,1.81,3.5,4.52,103,7.0,61,3.143929,111255,19703.0,Action|Drama|Thriller,Neeraj Pandey,5,1,6,1417299|2104837|1280558,-0.001462120701088,-0.0050941735492271
3014666,Moms' Night Out,2014,5.0,5.9,10.43,12.31,98,5.5,122,6.127302,111320,252680.0,Comedy,Jon Erwin,6,9,15,3014666,0.0176288398934659,0.0161095931213018
2872732,Lucy,2014,40.0,47.2,126.55,149.33,89,6.3,6048,36.447603,111360,240832.0,Action|Sci-Fi,Luc Besson,43,12,55,4809774|2872732,0.0111483855880177,0.0106947017981366
1877832,X-Men: Days of Future Past,2014,250.0,295.0,747.86,882.47,131,7.5,6155,26.058586,111362,127585.0,Action|Adventure|Sci-Fi,Bryan Singer,173,25,198,3385516|3315342|6565702|4682266|0120903|0290334|0376994|0458525|1270798|1430132|1877832,0.0069088657163467,0.0188414521554959
831387,Godzilla,2014,160.0,188.8,529.08,624.31,123,6.1,3232,14.019239,111364,124905.0,Action|Adventure|Sci-Fi,Gareth Edwards,163,18,181,3731562|3741700|5034838|0047034|0831387,0.0081384592455476,0.0139578879223618
2463288,Walk of Shame,2014,15.0,17.7,0.06,0.07,95,5.8,561,7.844705,111375,187596.0,Comedy,Steven Brill,4,5,9,2463288,0.0136314007934987,0.0195286475646357
884726,Legends of Oz: Dorothy's Return,2013,70.0,84.0,18.66,22.39,88,5.8,45,6.660309,111439,59981.0,Animation|Musical,Dan St. Pierre,25,7,32,4463218|1617650|2761172|0032138|0054568|0057453|0067280|0089908|0098950|1623205|0884726,-0.0077909669081657,0.0223700878904192
2883512,Chef,2014,11.0,12.98,45.97,54.24,114,7.2,1203,8.720309,111443,212778.0,Comedy,Jon Favreau,22,11,33,5745450|0118064|2883512,-0.0236989082019759,-0.007071996657918
2309961,Afflicted,2014,0.32,0.38,0.12,0.14,85,6.4,210,8.93232,111551,210947.0,Horror|Sci-Fi|Thriller,Derek Lee,0,0,0,2309961,0.0170951746405545,-0.0081876845320963
1086772,Blended,2014,40.0,47.2,123.49,145.72,117,6.6,1028,10.395472,111617,232672.0,Comedy,Frank Coraci,24,17,41,1086772,0.0124104595167785,0.0179916801696561
1980929,Begin Again,2013,8.0,9.6,63.46,76.15,104,7.3,1285,10.289628,111622,198277.0,Comedy,John Carney,7,5,12,1980929,-0.006379319717003,-0.0238986568615005
1587310,Maleficent,2014,180.0,212.4,758.54,895.08,97,7.0,4607,19.467404,111659,102651.0,Action|Adventure,Robert Stromberg,121,0,121,4777008|1587310,0.0036769431623523,0.0178018727136658
1631867,Edge of Tomorrow,2014,178.0,210.04,370.54,437.24,113,7.6,4979,31.982986,111759,137113.0,Action|Sci-Fi,Doug Liman,99,7,106,5617712|1631867,0.0123136253789026,0.0134359178368057
2381249,Mission: Impossible - Rogue Nation,2015,150.0,177.0,682.33,805.15,131,7.1,3274,17.836882,111781,177677.0,Action|Adventure|Thriller,Christopher McQuarrie,78,13,91,4912910|9603212|9603208|0117060|0120755|0317919|1229238|2381249,0.0098538550569417,0.0057222013729552
2582846,The Fault in Our Stars,2014,12.0,14.16,307.17,362.46,125,7.6,3868,16.274653,111921,222935.0,Drama,Josh Boone,70,12,82,8110330|2582846,-0.0087974875787313,0.0236185546146137
2319580,The Grand Seduction,2014,12.7,14.99,3.43,4.05,112,6.7,109,15.108283,111924,209185.0,Comedy,Don McKellar,0,2,2,0366532|2319580,-0.0134664111563642,-0.0181874631575207
1425922,Black Nativity,2013,17.5,21.0,7.02,8.42,93,5.8,16,5.346121,111944,175541.0,Drama|Musical,Kasi Lemmons,5,0,5,1425922,-0.0182185087035697,-0.0078079765026485
2294449,22 Jump Street,2014,50.0,59.0,188.44,222.36,112,7.0,3375,10.901496,112138,187017.0,Action|Comedy,Phil Lord,66,29,95,1232829|2294449,-0.0095021316315882,0.0116423746173601
455944,The Equalizer,2014,55.0,64.9,192.33,226.95,132,7.1,2997,17.618057,112171,156022.0,Action|Thriller,Antoine Fuqua,40,5,45,3766354|1124224|0455944,0.0098140437486894,-0.0059199581864849
1646971,How to Train Your Dragon 2,2014,145.0,171.1,609.12,718.76,102,7.6,3163,12.256689,112175,82702.0,Action|Adventure|Animation,Dean DeBlois,69,4,73,4816058|2386490|0892769|2325846|1646971,-0.0236433796787491,-0.0022911576000176
2562232,Birdman,2014,18.0,21.24,103.22,121.8,119,7.4,4657,18.193263,112183,194662.0,Comedy|Drama,Alejandro González Iñárritu,136,29,165,2562232,-0.0219717220892186,-0.0007879409792938
1065073,Boyhood,2014,4.0,4.72,44.35,52.33,164,7.5,2008,6.430591,112290,85350.0,Drama,Richard Linklater,98,27,125,1065073,-0.0221781622888868,-0.0114033845044963
2239832,Think Like a Man Too,2014,24.0,28.32,70.18,82.81,105,6.3,229,7.576924,112303,184098.0,Comedy,Tim Story,11,1,12,1621045|2239832,0.0152097997405505,0.0140732814804137
1742044,Jersey Boys,2014,40.0,47.2,67.35,79.47,134,6.8,257,6.447072,112316,209451.0,Drama|Musical,Clint Eastwood,25,9,34,1742044,-0.0177413357634052,-0.0095577913838787
2109248,Transformers: Age of Extinction,2014,210.0,247.8,1091.41,1287.86,165,5.8,3136,18.495599,112370,91314.0,Action|Adventure|Sci-Fi,Michael Bay,102,22,124,3371366|4701182|5090568|0418279|1055369|1399103|2109248,0.0094779413630027,0.016495815013238
2980706,Planes: Fire & Rescue,2014,50.0,59.0,151.17,178.38,83,5.8,286,7.579855,112460,218836.0,Adventure|Animation|Comedy,Roberts Gannaway,17,7,24,1691917|2980706,-0.0116019472121404,0.0178679992138597
3433074,Mrs. Brown's Boys D'Movie,2014,5.9,6.96,23.0,27.14,94,4.7,34,1.840891,112481,262340.0,Comedy,Ben Kellett,3,5,8,6110204|0160509|1819022|3433074,0.0248194234920663,0.0033036450270021
2103254,Tammy,2014,20.0,23.6,100.53,118.63,97,5.0,508,7.359522,112497,226486.0,Comedy,Ben Falcone,15,1,16,2103254,0.0245484408994547,-0.0025553238251732
2844798,White God,2014,2.2,2.6,0.28,0.33,121,6.6,105,6.313465,112550,267999.0,Drama,Kornél Mundruczó,2,2,4,2844798,0.0147090048262575,0.016258113796453
2582802,Whiplash,2014,3.3,3.89,13.09,15.45,105,8.3,4376,64.29999,112552,244786.0,Drama,Damien Chazelle,114,11,125,4698926|2654430|2582802,-0.0151267268315232,-0.02098343573441
2267998,Gone Girl,2014,61.0,71.98,369.33,435.81,145,7.9,6023,154.801009,112556,210577.0,Drama|Thriller,David Fincher,151,14,165,2267998,-0.0046694223056507,-0.0176517615082087
2103281,Dawn of the Planet of the Apes,2014,170.0,200.6,710.64,838.56,130,7.3,4511,75.385211,112623,119450.0,Sci-Fi,Matt Reeves,93,8,101,3450958|1318514|2103281,-0.0053791752798357,-0.0248556746387897
1763264,No One Lives,2013,2.9,3.48,0.07,0.08,86,5.5,173,7.202832,112655,123109.0,Horror|Thriller,Ryûhei Kitamura,0,0,0,1763264,0.0161339523783218,-0.0146520219393529
2465146,And So It Goes,2014,18.0,21.24,25.31,29.87,94,5.7,166,7.69684,112749,253235.0,Comedy|Drama,Rob Reiner,5,2,7,2465146,-0.0181188035972896,0.0060971273115292
1956620,Sex Tape,2014,40.0,47.2,126.07,148.76,97,5.2,1733,27.470696,112788,225886.0,Comedy,Jake Kasdan,12,19,31,1956620,0.0156500301873639,0.0190593908574369
2975578,The Purge: Anarchy,2014,9.0,10.62,108.78,128.36,104,6.6,2008,27.756026,112818,238636.0,Action|Horror|Thriller,James DeMonaco,21,4,25,4094724|6133466|6110648|1032725|2184339|2975578,0.0134176625095773,-0.0068229364699766
2015381,Guardians of the Galaxy,2014,170.0,200.6,773.33,912.53,121,7.9,10014,53.291601,112852,118340.0,Action|Adventure|Sci-Fi,James Gunn,465,44,509,3896198|1362313|6791350|2015381,0.0057594993319599,0.0193252674662289
2910814,The Signal,2014,4.0,4.72,0.6,0.71,95,5.8,639,8.536786,112868,242095.0,Sci-Fi|Thriller,William Eubank,0,0,0,2910814,0.0171619601492909,-0.0063470663131225
2333784,The Expendables 3,2014,90.0,106.2,206.17,243.28,127,6.1,1830,14.753545,112897,138103.0,Action|Adventure,Patrick Hughes,51,21,72,3291150|1320253|1764651|2333784,0.0039374635737887,0.0133019092765086
1267297,Hercules,2014,100.0,118.0,243.4,287.21,99,5.6,1707,19.606895,112911,184315.0,Action|Adventure,Brett Ratner,37,2,39,1267297,0.0049070683020767,0.0148155859051429
1972571,A Most Wanted Man,2014,15.0,17.7,31.55,37.23,121,6.5,545,10.432407,112940,157849.0,Thriller,Anton Corbijn,9,0,9,1972571,0.0090048254706014,-0.0160459785070864
2870708,Wish I Was Here,2014,5.5,6.49,5.48,6.47,120,6.4,304,6.149295,112946,231576.0,Comedy|Drama,Zach Braff,9,13,22,2870708,-0.0179667582508733,0.0032460006442023
2183034,Earth to Echo,2014,13.0,15.34,45.3,53.45,89,5.7,294,12.412221,113071,238603.0,Adventure|Sci-Fi,Dave Green,7,2,9,2183034,0.0082828255461415,0.017602158362537
2626350,Step Up All In,2014,45.0,53.1,86.17,101.68,112,6.7,649,8.588926,113103,243683.0,Drama|Musical,Trish Sie,3,4,7,0462590|1023481|1193631|1800741|2626350,-0.0178366778737627,-0.0089392949819114
2345737,The Rover,2014,12.25,14.46,2.3,2.71,103,6.1,295,6.561373,113188,157845.0,Drama,David Michôd,4,0,4,2345737,0.0194473258525633,0.008161837821774
2870756,Magic in the Moonlight,2014,16.8,19.82,51.03,60.22,97,6.5,749,6.626077,113225,229297.0,Comedy|Drama,Woody Allen,7,2,9,2870756,-0.0182436601410944,0.0026204187917063
2980648,The Hundred-Foot Journey,2014,22.0,25.96,88.88,104.88,122,7.3,516,14.466789,113275,228194.0,Comedy|Drama,Lasse Hallström,4,2,6,2980648,-0.0218409751764222,0.0024813351868821
1617661,Jupiter Ascending,2015,176.0,207.68,183.99,217.11,124,5.2,2816,21.463465,113345,76757.0,Action|Adventure|Sci-Fi,Lilly Wachowski,64,6,70,1617661,0.0098482395366119,0.0152183292753798
1291150,Teenage Mutant Ninja Turtles,2014,125.0,147.5,477.2,563.1,101,5.8,2677,22.337973,113348,98566.0,Action|Adventure|Comedy,Jonathan Liebesman,95,15,110,3949660|0100758|1291150,-0.0027301253856458,0.0159762628526901
435651,The Giver,2014,25.0,29.5,66.98,79.04,94,6.4,1859,12.472206,113378,227156.0,Drama|Sci-Fi,Phillip Noyce,13,3,16,0435651,-0.0118887649601564,-0.0093720859967494
1924435,Let's Be Cops,2014,17.0,20.06,136.62,161.21,104,6.4,1234,15.962793,113453,193893.0,Comedy,Luke Greenfield,10,10,20,1924435,0.0202909306589641,0.0039473729358928
2383068,The Sacrament,2013,4.0,4.8,0.01,0.01,99,5.6,139,5.350658,113565,211067.0,Horror|Thriller,Ti West,3,0,3,2383068,0.0161810162481439,-0.0139868081723118
458481,Sin City: A Dame to Kill For,2014,65.0,76.7,39.41,46.5,102,6.3,1314,20.623642,113573,189.0,Action|Thriller,Robert Rodriguez,21,13,34,0401792|0458481,0.0095931083738621,-0.0007535077802318
1355630,If I Stay,2014,11.0,12.98,78.87,93.07,106,7.3,1415,9.659244,113604,249164.0,Drama,R.J. Cutler,9,0,9,1355630,-0.025043625413565,0.0050517356000304
2737050,"Two Days, One Night",2014,7.0,8.26,6.86,8.09,95,6.8,327,6.868022,113705,221902.0,Drama,Luc Dardenne,17,1,18,2737050,-0.0217273370262185,-0.0100461517041404
2799166,The Pyramid,2014,6.5,7.67,13.87,16.37,89,4.6,365,9.312354,113769,282813.0,Horror,Grégory Levasseur,3,1,4,2799166,0.0199916530023901,0.0155563615024019
1663207,Life of Crime,2013,12.0,14.4,0.27,0.32,94,5.5,144,17.788579,113775,209189.0,Comedy,Daniel Schechter,0,4,4,1663207,-0.015896439587525,-0.0165688904488752
2870612,"As Above, So Below",2014,5.0,5.9,40.1,47.32,93,6.1,788,10.846585,113780,256274.0,Horror|Thriller,John Erick Dowdle,14,1,15,2870612,0.0143160676695379,-0.0128247943610728
2980592,The Guest,2014,5.0,5.9,2.37,2.8,99,6.5,661,6.441964,113862,241848.0,Thriller,Adam Wingard,14,8,22,2980592,0.0103673581081202,-0.0169661756016235
1726592,Before I Go to Sleep,2014,22.0,25.96,15.45,18.23,92,6.2,672,14.921298,114007,204922.0,Thriller,Rowan Joffe,2,1,3,1726592,0.0106074132192343,-0.0150985948380233
2800038,Atlas Shrugged Part III: Who is John Galt?,2014,5.0,5.9,0.85,1.0,99,3.9,15,1.845554,114013,199933.0,Drama|Sci-Fi,James Manera,0,0,0,2800038,-0.0237852016062319,-0.0042644910995237
2106361,Into the Storm,2014,50.0,59.0,160.6,189.51,89,5.8,829,9.092925,114033,216282.0,Action|Thriller,Steven Quale,9,3,12,2106361,0.0124444456208366,-0.0015667526143489
2343793,Third Person,2013,28.0,33.6,1.75,2.1,137,5.8,218,8.808328,114042,192145.0,Drama,Paul Haggis,6,0,6,2343793,0.0059863300767445,-0.0236891019613777
3177316,Honeymoon,2014,1.0,1.18,0.01,0.01,87,5.4,261,6.107378,114044,254191.0,Horror,Leigh Janiak,3,2,5,3177316,0.0220588327171849,0.0090001038361399
1600196,The Drop,2014,12.6,14.87,19.05,22.48,106,6.7,859,11.695036,114060,154400.0,Drama|Thriller,Michaël R. Roskam,17,1,18,1600196,-0.005016584400325,-0.0114656332655235
1790864,The Maze Runner,2014,34.0,40.12,348.32,411.02,113,7.0,5540,76.93789,114180,198663.0,Action|Sci-Fi,Wes Ball,41,3,44,4046784|4500922|1790864,0.0110250339267595,0.0113694438545769
2011159,No Good Deed,2014,13.2,15.58,53.83,63.52,83,5.6,182,24.644321,114182,136835.0,Thriller,Sam Miller,5,0,5,2011159,0.012560907641795,-0.0166109327979247
2994190,Camp X-Ray,2014,1.0,1.18,0.06,0.07,117,6.7,395,11.153327,114184,244506.0,Drama,Peter Sattler,5,1,6,2994190,0.0020811012191461,0.0235802351376555
365907,A Walk Among the Tombstones,2014,28.0,33.04,53.18,62.75,113,6.2,1145,14.914924,114246,169917.0,Action|Thriller,Scott Frank,7,5,12,0090568|0365907,0.0106464444971582,-0.0034208407518041
2908856,My Old Lady,2014,5.0,5.9,7.53,8.89,107,6.1,100,11.127162,114250,282296.0,Comedy|Drama,Israel Horovitz,2,3,5,2908856,-0.0145322431117719,0.0021255058863395
1786751,CBGB,2013,5.0,6.0,0.04,0.05,101,6.5,45,3.711772,114378,111479.0,Drama,Randall Miller,3,2,5,1786751,0.0092133930216256,0.0207452038847378
2398231,The Homesman,2014,16.0,18.88,3.44,4.06,122,6.4,262,7.375146,114392,264656.0,Drama|Western,Tommy Lee Jones,8,0,8,2398231,-0.0151907393601863,-0.0111041646186367
2402157,The November Man,2014,15.0,17.7,32.56,38.42,108,6.0,645,13.310556,114439,254904.0,Action|Thriller,Roger Donaldson,8,0,8,2402157,0.0113781720831674,-0.0020237551915266
787474,The Boxtrolls,2014,60.0,70.8,108.26,127.75,97,6.6,689,11.563909,114552,170687.0,Adventure|Animation|Comedy|Fantasy,Anthony Stacchi,28,6,34,0787474,-0.0106705323270188,0.0182568586187158
2576852,The Tale of the Princess Kaguya,2013,49.3,59.16,24.19,29.03,137,8.0,350,7.566053,114554,149871.0,Animation|Drama|Fantasy,Isao Takahata,18,0,18,2576852,-0.0236747661597185,-0.0038538370460659
1371150,This Is Where I Leave You,2014,19.8,23.36,41.3,48.73,103,6.5,512,11.313659,114601,239678.0,Comedy|Drama,Shawn Levy,7,2,9,1371150,-0.0155768584671714,-0.0001940572496386
2179136,American Sniper,2014,58.8,69.38,542.31,639.93,133,7.4,4600,19.228561,114662,190859.0,Action,Clint Eastwood,76,5,81,2179136,0.0065026482117276,0.0240540827982121
3099498,Tusk,2014,2.8,3.3,1.83,2.16,102,5.1,374,6.820925,114670,246403.0,Comedy|Drama|Horror,Kevin Smith,21,13,34,3838992|4269346|3099498,-0.0170884647838393,-0.0036639907075101
3322940,Annabelle,2014,6.5,7.67,255.27,301.22,99,5.5,1588,23.242452,114713,250546.0,Horror,John R. Leonetti,47,9,56,5140878|8350360|3322940,0.0176592666914448,-0.0175522818281366
829150,Dracula Untold,2014,70.0,82.6,215.53,254.33,92,6.2,2439,16.316318,114795,49017.0,Action|Drama|Fantasy,Gary Shore,17,0,17,0829150,-0.0058894393700367,0.0053850407474329
